AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,BORE_OIL_VOL
266.751,102.816,176.764,0
269.327,102.694,177.645,0
271.721,102.59,178.428,0
273.948,102.5,179.137,0
276.055,102.42,179.821,0
278.043,102.348,180.411,0
279.91,102.283,180.976,0
281.677,102.224,181.533,0
283.352,102.168,182.003,0
284.939,102.118,182.46,0
286.45,102.071,182.918,0
287.872,102.027,183.334,0
289.233,101.986,183.717,0
290.531,101.947,184.0,0
291.776,101.911,184.407,0
292.992,101.876,184.73,0
294.142,101.843,184.971,0
295.241,101.811,185.197,0
296.291,101.781,185.5,0
297.284,101.753,185.756,0
298.246,101.725,185.953,0
299.131,101.699,186.171,0
300.001,101.674,186.408,0
300.83,101.65,186.644,0
301.635,101.627,186.872,0
302.414,101.604,187.021,0
303.169,101.582,187.21,0
303.9,101.561,187.374,0
304.61,101.541,187.516,0
305.289,101.522,187.65,0
305.916,101.503,187.789,0
265.15,104.738,184.604,29
267.83,104.953,186.056,159
242.902,106.288,175.373,208
238.778,106.502,177.28,206
230.996,106.701,174.474,221
221.129,106.923,167.831,223
218.005,106.921,166.883,230
214.063,106.947,165.506,226
212.488,106.75,163.271,183
218.401,106.547,170.055,197
202.743,107.044,159.818,236
200.832,107.034,158.793,221
201.294,106.966,159.351,220
201.791,106.904,160.448,196
200.822,106.887,160.202,210
199.87,106.873,159.971,213
199.459,106.875,159.857,198
199.459,106.875,159.857,209
199.459,106.875,159.857,211
201.941,106.616,162.735,201
199.948,106.703,161.723,220
199.747,106.688,161.808,215
199.906,106.658,162.224,211
199.788,106.639,162.486,208
200.751,106.584,163.501,204
199.956,106.595,163.166,189
203.212,106.13,160.867,88
200.186,106.557,164.692,179
199.953,106.535,163.906,176
200.136,106.512,164.236,161
200.089,106.502,164.505,126
203.723,106.116,163.733,106
200.522,106.459,165.653,160
200.295,106.46,165.095,111
206.642,106.001,166.904,107
199.709,106.452,164.968,204
199.784,106.438,164.656,120
199.94,106.419,164.915,145
199.795,106.415,164.871,149
199.997,106.405,165.053,169
199.931,106.396,165.385,146
199.596,106.41,164.852,179
200.365,106.379,165.827,175
197.94,105.468,163.675,180
200.54,106.376,165.988,177
198.746,105.526,164.749,179
199.777,106.411,165.365,178
200.298,106.393,166.005,174
199.871,106.413,165.749,181
199.62,106.429,165.531,183
200.237,106.41,166.143,178
199.715,106.433,165.755,175
201.217,106.38,167.037,179
199.686,106.439,165.6,182
200.402,106.418,166.142,176
201.365,106.379,167.464,177
200.9,106.402,166.81,177
200.988,106.403,166.966,157
200.59,106.419,166.681,158
200.274,106.433,166.379,158
201.492,106.39,167.507,157
202.169,106.356,168.814,163
198.523,105.842,164.846,162
200.111,106.439,166.503,159
200.495,106.422,166.834,151
200.172,106.429,166.553,150
199.991,106.43,166.442,150
199.989,106.425,166.34,152
200.271,106.406,166.829,150
200.039,106.411,166.412,150
200.049,106.401,166.728,151
199.731,106.409,166.306,149
200.056,106.389,166.61,149
200.158,106.374,166.981,149
200.056,106.378,166.569,148
199.934,106.371,166.88,152
199.368,106.393,166.135,152
199.693,106.375,166.6,152
199.908,106.364,166.855,155
199.497,106.378,166.463,158
199.612,106.382,166.343,29
247.236,103.953,168.446,0
253.169,103.477,171.137,0
229.411,104.547,173.223,32
209.249,105.98,163.94,133
203.502,106.368,166.478,148
199.702,106.538,165.457,149
199.59,106.535,165.323,139
199.557,106.537,165.229,145
199.85,106.532,165.477,145
200.982,106.491,166.667,138
201.215,106.484,166.783,139
200.476,106.505,166.372,141
200.46,106.508,166.115,138
199.769,106.521,165.775,139
199.329,106.535,165.386,139
199.255,106.16,165.488,138
200.578,106.478,166.489,137
199.982,106.484,166.391,141
200.01,106.482,166.213,138
200.015,106.47,166.446,140
199.743,106.474,166.259,140
199.669,106.468,166.221,140
200.63,106.424,167.248,139
199.572,106.453,166.381,142
200.521,106.418,167.149,140
199.683,106.444,166.559,144
199.776,106.442,166.621,141
199.702,106.446,166.704,140
199.929,106.44,167.029,141
199.8,106.448,166.891,142
199.678,106.456,166.753,142
199.599,106.46,166.749,149
199.895,106.455,166.92,147
200.392,106.435,167.712,147
199.543,106.473,166.678,146
199.93,106.457,167.226,148
199.665,106.467,166.994,148
199.755,106.464,167.077,148
199.996,106.455,167.333,148
200.551,106.432,168.071,148
200.034,106.45,167.542,148
199.289,106.476,166.766,147
199.488,106.467,166.888,142
201.677,106.21,168.268,89
200.411,106.415,168.979,153
199.826,106.449,167.571,142
199.877,106.443,167.675,140
199.036,106.47,166.767,141
199.327,106.455,166.957,139
199.86,106.428,167.564,138
200.27,106.408,168.057,137
199.482,106.432,167.315,137
199.851,106.415,167.681,128
199.954,106.403,167.882,129
199.81,106.404,167.731,129
199.876,106.397,167.877,129
199.716,106.396,167.783,129
199.544,106.4,167.505,129
201.104,106.334,169.212,128
201.985,106.293,170.159,126
202.042,106.289,170.201,124
201.628,106.307,169.706,118
201.947,106.295,169.883,127
202.112,106.281,170.307,119
201.253,106.315,169.359,123
200.682,106.334,168.8,122
199.919,106.358,168.077,125
200.136,106.343,168.341,125
200.62,106.315,169.014,124
200.745,106.304,169.202,125
200.457,106.311,168.882,124
200.36,106.31,168.805,125
200.563,106.295,169.15,123
199.921,106.315,168.473,123
200.416,106.291,168.966,123
201.077,106.255,169.83,123
202.382,106.18,170.699,125
200.588,106.254,169.582,130
200.131,106.287,169.008,125
199.526,106.313,168.106,123
201.082,106.239,170.088,121
200.067,106.272,169.171,123
199.356,106.302,168.15,120
199.97,106.268,169.003,118
200.371,106.244,169.595,119
199.584,106.272,168.784,119
200.496,106.235,169.531,117
200.715,106.215,170.048,122
201.256,106.183,170.925,124
199.731,106.258,168.275,116
200.971,106.188,170.737,123
199.633,106.249,168.783,122
200.554,106.208,169.964,120
200.036,106.227,169.444,121
200.202,106.227,169.422,120
200.223,106.223,169.699,119
200.347,106.23,169.39,119
201.958,106.164,171.34,126
202.75,106.138,172.138,126
201.067,106.216,170.32,128
201.891,106.201,170.878,113
199.736,106.291,168.786,137
200.7,106.264,169.627,134
202.239,106.199,171.629,132
200.386,106.277,169.783,134
200.211,106.296,169.151,129
200.848,106.26,170.327,130
199.569,106.312,168.757,130
199.34,106.318,168.567,129
199.613,106.301,168.941,127
200.434,106.263,169.834,124
201.603,106.211,171.14,124
201.24,106.219,170.978,132
198.864,106.32,168.132,130
199.994,106.273,169.355,127
202.044,106.177,171.923,126
201.374,106.2,171.259,129
200.431,106.249,169.828,51
240.529,104.026,164.777,0
249.682,103.572,168.734,0
253.236,103.296,170.289,0
256.048,103.103,171.438,0
258.46,102.955,172.368,0
260.585,102.834,173.177,0
262.483,102.733,173.875,0
264.201,102.645,174.5,0
265.79,102.568,175.048,0
267.274,102.499,175.561,0
268.672,102.437,176.036,0
270.002,102.38,176.487,0
271.192,102.328,176.871,0
272.258,102.28,177.208,0
273.263,102.235,183.93,0
274.24,102.193,178.192,0
275.175,102.153,248.374,0
275.824,101.969,233.078,0
276.49,101.955,272.454,0
277.761,102.003,266.548,0
278.564,101.983,239.151,0
279.075,101.932,241.07,0
279.696,101.91,262.383,0
280.393,101.898,260.608,0
283.693,101.89,239.829,0
288.179,101.874,250.8,0
292.917,101.848,234.926,0
281.853,104.071,189.179,58
262.03,106.086,196.36,317
250.451,106.488,197.327,287
244.932,106.486,192.947,289
240.495,106.484,189.843,294
235.374,106.498,185.663,295
232.12,106.484,182.534,324
229.892,106.46,180.892,323
227.944,106.443,179.485,324
226.269,106.427,178.477,323
224.518,106.418,177.557,322
224.53,106.387,177.573,204
262.657,103.854,262.644,0
269.012,103.278,268.965,0
259.75,98.371,259.675,0
275.174,102.758,275.087,0
242.138,105.803,181.413,217
231.231,106.431,183.068,313
226.436,106.418,179.569,296
224.423,106.402,177.828,287
227.221,106.346,179.79,275
220.284,106.426,174.844,281
220.488,106.402,175.604,272
220.022,106.404,175.635,270
219.552,106.406,175.875,268
219.356,106.407,176.556,268
219.228,106.406,177.072,267
219.17,106.402,177.485,241
218.991,106.403,177.84,244
220.531,106.387,181.124,242
220.797,106.381,181.934,236
220.965,106.385,182.005,244
220.76,106.383,182.029,246
220.535,106.385,181.85,244
220.281,106.386,181.666,254
219.936,106.389,181.411,247
219.988,106.385,181.673,236
219.486,106.39,181.397,250
221.685,105.55,184.089,206
220.167,106.373,182.074,256
221.053,106.358,183.064,223
221.374,106.353,183.556,209
221.63,106.35,183.894,210
221.993,106.343,184.262,207
222.21,106.34,184.674,206
222.791,106.327,185.767,206
220.819,106.373,183.488,213
219.594,106.385,182.63,217
219.876,106.375,183.017,212
219.594,106.38,182.848,210
220.386,106.361,183.697,209
220.086,106.368,184.133,207
219.934,106.37,185.933,206
219.901,106.368,185.657,207
221.232,106.34,187.529,204
220.125,106.369,185.216,213
219.045,106.387,183.653,212
218.614,106.389,183.286,213
219.048,106.377,183.851,210
219.991,106.34,185.387,187
219.867,106.357,184.433,206
219.788,106.359,184.637,205
218.965,106.375,183.994,211
219.076,106.371,184.279,209
218.654,106.377,183.836,210
218.83,106.364,184.583,203
219.25,106.356,185.174,204
220.273,106.33,187.47,202
221.9,106.3,189.562,202
221.734,106.307,189.784,200
220.402,106.341,187.742,197
220.149,106.345,187.309,208
224.913,106.218,194.215,182
222.368,106.314,189.743,182
218.56,106.387,185.426,198
216.985,106.409,183.525,215
221.718,106.304,188.954,198
218.621,106.397,185.69,207
219.608,106.379,187.068,209
219.928,106.368,187.803,199
224.255,106.215,193.171,201
230.036,106.104,200.446,208
223.131,106.375,188.804,207
236.947,105.672,208.802,110
211.723,106.493,187.599,81
207.292,106.605,178.315,186
206.597,106.585,177.226,278
207.999,106.558,177.845,276
200.09,106.668,172.195,291
200.131,106.661,172.742,235
201.564,106.639,174.011,233
201.512,106.642,174.157,238
202.515,106.629,175.142,239
203.238,106.618,175.802,240
206.037,106.577,178.315,238
218.841,106.309,191.202,103
253.213,103.958,163.981,0
232.492,105.814,189.722,95
234.523,106.101,206.392,44
237.717,105.978,209.136,14
262.925,103.578,169.401,0
267.466,103.315,171.584,0
270.017,103.109,172.76,0
272.217,102.955,173.661,0
274.154,102.832,174.405,0
275.872,102.731,175.147,0
277.415,102.644,175.745,0
278.813,102.568,176.282,0
280.071,102.499,176.695,0
281.221,102.438,177.022,0
282.307,102.384,177.418,0
283.41,102.333,177.813,0
284.572,102.286,178.14,0
285.742,102.243,178.563,0
286.896,102.203,178.923,0
288.021,102.165,179.228,0
244.357,106.047,194.723,213
232.14,106.758,196.322,310
227.788,106.76,195.702,246
226.059,106.687,194.33,242
223.111,106.658,192.261,238
219.827,106.607,189.125,236
218.935,106.55,187.63,235
218.318,106.511,186.595,231
218.471,106.484,186.607,210
218.48,106.472,186.644,207
218.8,106.456,186.921,205
218.812,106.448,187.128,202
218.497,106.444,186.95,201
218.378,106.438,187.056,199
218.082,106.435,187.001,199
217.089,106.443,186.322,197
215.88,106.45,185.674,196
214.395,106.461,184.637,195
213.963,106.456,184.51,190
211.763,106.477,182.856,193
210.576,106.482,182.271,191
209.966,106.482,182.098,192
208.456,106.494,181.167,191
208.562,106.486,181.508,190
209.462,106.469,182.408,186
213.699,106.202,179.029,134
234.449,104.917,174.614,19
253.989,103.417,173.847,0
262.816,103.309,172.697,0
266.189,103.11,172.826,0
269.027,102.952,173.608,0
271.582,102.823,175.021,0
273.89,102.715,175.668,0
275.996,102.624,176.109,0
277.934,102.544,176.875,0
279.691,102.472,176.491,0
281.158,102.409,176.95,0
282.456,102.35,177.398,0
283.625,102.298,177.829,0
284.703,102.249,178.107,0
285.695,102.209,178.472,0
286.615,102.166,178.752,0
264.004,104.685,199.704,93
232.582,106.659,198.745,273
233.326,106.619,203.032,195
228.311,106.676,198.93,201
222.709,106.68,194.649,203
222.199,106.569,193.956,216
223.247,106.322,189.765,191
211.929,106.589,184.789,206
217.117,106.47,187.887,196
214.829,106.482,185.859,197
212.546,106.492,184.318,196
213.291,106.474,184.953,193
212.547,106.476,184.427,191
212.001,106.473,184.137,192
211.462,106.473,183.877,188
213.493,106.406,185.757,165
211.482,106.469,184.251,193
209.56,106.483,182.681,189
207.997,106.494,181.978,185
207.458,106.494,181.722,185
207.327,106.491,181.822,186
206.977,106.491,181.688,183
206.622,106.492,181.522,186
205.896,106.498,181.02,176
206.152,106.492,181.522,171
206.103,106.491,181.592,174
205.899,106.492,181.451,173
205.376,106.497,180.914,171
205.185,106.498,180.979,171
205.557,106.492,181.552,168
204.415,106.502,180.752,162
193.187,106.608,173.411,169
204.679,106.466,182.828,160
205.14,106.486,182.639,163
204.288,106.514,181.502,163
204.301,106.525,181.525,162
204.94,106.525,182.15,166
204.023,106.546,181.338,180
203.856,106.554,181.322,179
203.822,106.562,181.276,181
203.006,106.578,180.444,180
201.287,106.597,180.192,183
201.315,106.601,180.616,180
200.844,106.606,179.552,178
201.307,106.602,179.773,177
202.251,106.593,180.616,174
202.465,106.593,180.583,174
202.525,106.595,180.693,172
201.758,106.604,179.881,170
201.986,106.603,180.237,168
202.111,106.602,180.449,168
201.847,106.605,180.072,166
202.058,106.604,180.462,165
202.326,106.603,180.771,160
203.311,106.592,181.876,164
202.923,106.599,181.229,163
208.731,106.309,182.144,54
214.317,106.455,194.27,156
208.161,106.577,185.719,154
206.923,106.586,184.346,152
206.677,106.579,184.082,153
206.002,106.583,183.236,152
205.764,106.583,182.986,147
205.812,106.58,182.91,146
206.101,106.578,183.03,70
251.716,104.107,232.332,0
260.958,103.695,207.967,0
264.947,103.414,169.114,0
267.95,103.223,170.461,0
270.612,103.069,171.607,0
272.964,102.944,172.528,0
275.037,102.838,221.084,0
276.896,102.747,221.797,0
278.534,102.667,210.314,0
279.988,102.598,212.305,0
281.41,102.534,213.929,0
282.7,102.476,215.405,0
257.815,103.309,187.442,0
234.982,106.501,200.83,263
232.15,106.632,205.119,159
230.196,106.629,204.041,155
228.859,106.593,203.011,155
227.579,106.551,201.535,151
220.825,106.6,195.072,192
219.17,106.576,193.157,192
219.053,106.545,192.564,197
219.928,106.507,192.878,192
219.094,106.503,191.966,203
217.381,106.507,190.501,210
218.404,106.475,191.441,180
218.141,106.473,191.032,215
217.906,106.471,190.759,208
217.59,106.47,190.429,201
217.207,106.47,190.073,191
217.181,106.463,190.024,199
217.953,106.445,190.8,194
218.668,106.428,191.435,199
218.408,106.427,191.273,203
219.681,106.396,192.602,200
219.733,106.388,192.683,202
221.087,106.353,194.149,142
224.45,106.285,197.682,142
229.016,106.181,202.447,87
250.892,103.707,183.467,0
261.404,103.471,171.474,0
234.947,105.941,207.065,108
219.999,106.517,200.913,148
212.835,106.515,189.846,177
208.648,106.499,185.161,177
206.384,106.495,183.331,176
205.442,106.48,182.613,174
204.927,106.47,182.347,172
204.558,106.462,182.28,171
204.5,106.457,182.458,170
204.074,106.457,182.285,169
203.736,106.451,182.278,167
203.72,106.448,182.541,156
203.838,106.444,182.98,169
203.763,106.444,183.102,166
203.542,106.443,183.035,165
203.236,106.445,182.961,163
203.388,106.44,183.279,163
205.508,106.406,185.454,161
206.315,106.395,186.124,162
204.398,106.423,184.183,162
202.392,106.446,182.848,164
201.814,106.452,182.471,164
201.946,106.448,182.831,164
201.792,106.448,182.69,163
201.889,106.442,182.861,163
202.899,106.423,183.977,162
204.175,106.405,185.617,161
195.278,106.516,176.98,192
196.145,106.489,179.411,192
193.887,106.517,177.242,191
206.33,106.294,190.12,135
234.768,103.93,161.389,0
248.574,103.634,161.467,0
253.598,103.392,163.997,0
256.563,103.205,165.456,0
240.81,104.634,185.449,66
228.066,106.074,207.134,107
224.894,106.236,205.889,84
224.263,106.262,206.916,84
223.249,106.29,206.21,80
222.234,106.3,204.459,84
219.403,106.349,201.52,84
212.741,106.453,194.502,129
212.332,106.457,194.031,130
202.878,106.518,185.15,160
200.246,106.507,182.192,160
199.805,106.496,181.768,160
196.028,104.843,178.212,161
197.894,106.504,180.253,160
198.465,106.497,181.013,160
202.469,106.429,184.591,124
200.407,106.474,182.932,146
199.984,106.474,182.455,145
199.969,106.472,182.557,146
199.741,106.473,182.404,144
198.299,106.489,181.021,145
197.156,106.502,180.29,145
196.611,106.498,179.793,144
193.302,106.539,177.447,146
194.984,106.518,179.171,144
194.978,106.516,179.204,145
194.317,106.521,178.615,143
195.207,106.507,179.599,144
195.306,106.507,179.548,106
232.975,104.232,230.939,0
247.573,103.774,247.362,0
252.227,103.478,246.875,0
397.589,45.771,286.91,0
338.72,77.285,287.887,0
341.728,89.614,341.728,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.603,89.955,345.603,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
345.907,90.034,345.907,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,18
,,,397
,,,358
,,,327
,,,319
,,,327
,,,334
,,,330
,,,333
,,,329
,,,328
,,,320
,,,332
,,,332
,,,329
,,,331
,,,332
,,,331
,,,330
,,,325
,,,321
,,,320
,,,318
,,,315
,,,313
,,,291
,,,315
,,,310
,,,308
,,,305
,,,305
,,,301
,,,302
,,,303
,,,305
,,,307
,,,307
,,,304
,,,305
,,,302
,,,301
,,,307
,,,306
,,,304
,,,290
,,,306
,,,308
,,,308
,,,309
,,,273
,,,294
,,,304
,,,305
,,,290
,,,307
,,,311
,,,309
,,,311
,,,307
,,,308
,,,308
,,,309
,,,308
,,,307
,,,307
,,,308
,,,305
,,,306
,,,302
,,,304
,,,304
,,,302
,,,306
,,,302
,,,305
,,,299
,,,303
,,,292
,,,301
,,,300
,,,333
,,,352
,,,340
,,,354
,,,355
,,,195
,,,348
,,,201
,,,300
,,,337
,,,353
,,,357
,,,350
,,,334
,,,334
,,,344
,,,344
,,,341
,,,334
,,,339
,,,343
,,,349
,,,342
,,,351
,,,343
,,,332
,,,317
,,,325
,,,317
,,,321
,,,320
,,,302
,,,316
,,,322
,,,330
,,,331
,,,342
,,,352
,,,361
,,,357
,,,365
,,,368
,,,356
,,,370
,,,371
,,,379
,,,377
,,,377
,,,327
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
